decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,aapl_intraday_rank_126,feature_intercept,feature_weak_only,feature_expert_overlap,feature_tail_strength,feature_market_sentiment_10,feature_market_sentiment_20,feature_aapl_trend,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,n_raw,n_eff,wins,label_sum,squared_label_sum,model_mu,model_se,model_upper,model_ready,model_veto_prediction,veto,state_A_0_0,state_A_0_1,state_A_0_2,state_A_0_3,state_A_0_4,state_A_0_5,state_A_0_6,state_b_0,model_beta_0,state_A_1_1,state_A_1_2,state_A_1_3,state_A_1_4,state_A_1_5,state_A_1_6,state_b_1,model_beta_1,state_A_2_2,state_A_2_3,state_A_2_4,state_A_2_5,state_A_2_6,state_b_2,model_beta_2,state_A_3_3,state_A_3_4,state_A_3_5,state_A_3_6,state_b_3,model_beta_3,state_A_4_4,state_A_4_5,state_A_4_6,state_b_4,model_beta_4,state_A_5_5,state_A_5_6,state_b_5,model_beta_5,state_A_6_6,state_b_6,model_beta_6,learner_cash_signal,target_exposure
1999-05-20,-0.064650054562757853,,0.0008163231646474145,0.021992875404540646,False,False,False,False,False,,-0.015148572415775496,-0.022466962653824085,0.33555734902620316,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.1140459928459403,-0.12538511689866527,-0.52133271770156364,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-21,0.021800858838177728,,-0.012268401602066437,-0.0017697749077421054,False,False,False,False,False,,-0.01817774709147546,-0.044067747502593235,0.33733478039503095,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.07019088254904271,-0.20748498198022899,-0.2523571058504015,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-24,-0.038681985803404206,,-0.023845389647006776,-0.036799264561346079,False,False,False,False,False,,-0.040035922714393934,-0.089327657845018504,0.33770898729562759,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.30322327104176428,-0.43121193519804146,-0.7063705931358133,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-25,-0.001503632231938612,,-0.049286039880575117,-0.08280630445333359,False,False,False,False,False,,-0.060109288639902947,-0.1054405676393414,0.33611868768930436,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.66046172166954353,-0.55183285426414785,-0.75980227874720585,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-26,0.055388307293105399,,-0.046161090382840553,-0.076337907033362518,False,False,False,False,False,,-0.036473439458572288,-0.047909198959243282,0.33611868768930436,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.61249498708101535,-0.28127546139271858,-0.18926361824242899,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-27,0.0072354310985114356,,-0.063936596155180103,-0.059702125557535402,False,False,False,False,False,,-0.043033682185266819,-0.040984215570690652,0.33630577474832535,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.61819360856357752,-0.28005965918652492,-0.3198809646738876,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-05-28,0.017314938746018083,,-0.026745918863924967,-0.025745865411048063,False,False,False,False,False,,-0.022866177251017139,-0.031413536674562925,0.33558078259229662,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.26245892137486515,-0.18093237975193355,-0.17353791111348937,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-01,-0.0041663882027942467,,-0.033069819838159042,-0.064234056563647335,False,False,False,False,False,,-0.043759044499162125,-0.047953142258599701,0.33380339592695235,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.48651938200903189,-0.30570728919253942,0.046950813503834343,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-02,0.046350477202015128,,-0.030331117487261139,-0.044168322841461438,False,False,False,False,False,,-0.028971557884645782,-0.01633996632846213,0.33382678180933001,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.37249720164361289,-0.15103841404369306,0.43856959954101216,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-03,0.011999200195735638,,-0.031966946297288357,-0.070615466580780217,False,False,False,False,False,,-0.031293794287182819,-0.058823583470417051,0.33399047255516051,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.51291206439034287,-0.3003912591919996,0.62950136097882803,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-04,0.010500405239206145,,-0.0065249839345079552,-0.015078504061332931,False,False,False,False,False,,-0.0057139872653952928,0.0065827516820997634,0.33534695357084277,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.10801743997920443,0.0028958813890149022,0.7399507528922844,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-07,0.016882026880822076,,0.0016405817634224107,0.014775527111212439,False,False,False,False,False,,-0.01064794715457873,0.012979602846340255,0.33649293482303622,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.082080544373174247,0.0077721856392050839,0.88406942792058629,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-08,-0.021795773565403631,,0.0085797100255189385,0.015160909953292778,False,False,False,False,False,,-0.015470266150104606,-0.022196264944415178,0.33740501254796984,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.11870309989405858,-0.12555510364839928,0.57738399215353731,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-09,0.021081419814007241,,0.024224430872435532,0.067084574923760742,False,False,False,False,False,,-0.026255535274202657,-0.021276755264832303,0.33878484666347503,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.45654502898098137,-0.15844096846344988,0.69999347539220436,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-10,0.0052239383504577575,,0.0035945624231328299,0.026227303235803134,False,False,False,False,False,,-0.042732456880608782,-0.052112741233709903,0.33939291089773177,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.14910932829467982,-0.31615066038106232,0.61191807735951453,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-11,-0.035065002711552995,,0.0097233214565100035,0.011600004669718222,False,False,False,False,False,,-0.054834950775921931,-0.048794665823076566,0.33948650062084196,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.10661663063114113,-0.34543205532999499,0.23699213627213611,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-14,-0.022850391670547698,,-0.0020403417975600746,-0.023574129467165861,False,False,False,False,False,,-0.028731689845312824,-0.048713058513769725,0.33988409489393234,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.12807235632362968,-0.25814916119694187,0.0048149355992221921,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-15,0.019362497988051341,,0.0081893068752330045,0.013513956032925822,False,False,False,False,False,,-0.02515133186588947,-0.051588156746939062,0.34051554203033446,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.10851631454079413,-0.25579829537609511,0.12361439091874704,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-16,0.033690501321862909,,0.026468004833796632,0.047870625201210659,False,False,False,False,False,,-0.0046659168177317634,0.001587937131239503,0.3415211573243141,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.37169315017503646,-0.010259932288307535,0.50467830606362174,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-17,-0.026245020716119782,,0.030390352369364271,0.074755467522591434,False,False,False,False,False,,-0.002548080690071175,-0.0011388912767610337,0.34196553081274034,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.52572909945977853,-0.012289906556107363,0.14910232174210947,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-18,0.038567487033472903,,0.011253675857346712,0.047562920843159162,False,False,False,False,False,,0.0046552618686654945,0.031767239086723631,0.34369618743658065,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.29408298350252937,0.12140833651796376,0.26129447818882268,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-21,-0.010637614132579576,,0.010997673544310693,0.056930412385051143,False,False,False,False,False,,0.012656297890389911,0.072547116347911444,0.34465507715940474,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.33964042964680918,0.28401138079433785,0.097042377305358585,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-22,-0.020241671070304501,,0.013921074058365068,0.051374076189487194,False,False,False,False,False,,0.022620222862548722,0.067313863885822389,0.34594136774539946,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.32647575123926131,0.29978028916123706,-0.18388487441287737,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-23,-0.030513634238450549,,0.0098986128561731057,0.050381753589637812,False,False,False,False,False,,0.034362831991475939,0.12084616703687323,0.34675990045070648,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.30140183222905459,0.51736333009449731,-0.57125789669164151,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-24,-0.03008656705295043,,0.011638070497099751,0.041456343523929906,False,False,False,False,False,,0.015274466691119315,0.068770934852382837,0.34610506892204285,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.26547207010514828,0.28015133847834051,-0.85073922195981422,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-25,-0.0073524866958686319,,0.017626751056719847,0.056125466119580469,False,False,False,False,False,,0.027521463079988262,0.068376526458375997,0.34561392664909363,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.36876108588150158,0.31965996512788086,-0.86480250419099791,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-28,0.0029452627565129674,,0.029071601616676324,0.10195304309718844,False,False,False,False,False,,0.026971943815215615,0.075975459392477962,0.34505263715982437,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.65512322356932384,0.34315801069231194,-0.76861441701482347,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-29,0.062181249893051627,,0.031772250382676726,0.1006056156545212,False,False,False,False,False,,0.040221749966410147,0.11547915155406763,0.34526310712099073,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.66188933018598961,0.51900300506825925,-0.16460136500503486,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-06-30,0.01367903844470697,,0.030762560562358043,0.062977692724723644,False,False,False,False,False,,0.058044788997819063,0.11386309945039663,0.34516952186822891,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.46870126643540844,0.57302629482738565,0.041318326124606397,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-01,-0.02159108697927159,,0.028874348203206335,0.058437681419646559,False,False,False,False,False,,0.060142202188901761,0.13756168513769995,0.34437437504529955,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.43656014811426447,0.65901295775533908,-0.15280153307838162,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-02,0.017157435203817961,,0.037924964591410149,0.066969227208578896,False,False,False,False,False,,0.04960543570717002,0.11771740010438725,0.34369611144065859,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.52447095899994522,0.55774278603852423,0.084365025332953092,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-06,0.031292960782273616,,0.035283487664535373,0.029342995468339739,False,False,False,False,False,,0.046669197487685166,0.087943916686016088,0.34311143606901168,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.32313241566437556,0.4487103805790042,0.33331162292179473,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-07,0.052771805248180703,,0.043946204188637372,0.063067822268872531,False,False,False,False,False,,0.058479056610096558,0.11768194956470568,0.34393001347780228,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.53507013228754952,0.58720335391600753,0.8527250140566256,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-08,0.066014841847051642,,0.049918094658358392,0.060551365545767455,False,False,False,False,False,,0.060310827408072365,0.11398380311384826,0.3461985379457474,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.55234730102062923,0.58098210173973541,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-09,0.020642987205702568,,0.064142442554402601,0.092880439500477419,False,False,False,False,False,,0.07652700731980655,0.13818726643099288,0.34900497049093249,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.7851144102744001,0.71571424583599819,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-12,-0.018018901178287972,,0.062047711465437416,0.088571391201569316,False,False,False,False,False,,0.080768162085797623,0.14966796793719772,0.35202187001705171,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.75309551333503366,0.76812043340998448,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-13,0.0035044379148612137,,0.045475750229832412,0.058331292871927065,False,False,False,False,False,,0.075869404740409818,0.16623138878520183,0.35510897338390351,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.51903521550879739,0.80700264508537223,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-14,0.026376575294400961,,0.041569801023308761,0.061811944746495318,False,False,False,False,False,,0.074662817532455961,0.16863618915704071,0.35880414843559266,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.51690872884902039,0.81099668896498889,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-15,-0.046980875303595848,,0.029539364034059101,0.055314092587806174,False,False,False,False,False,,0.061210631071488386,0.12177533923887163,0.3607920527458191,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.42426728310932638,0.60995323436786675,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-16,-0.01049092557097131,,0.027394167584082751,0.05790416439884738,False,False,False,False,False,,0.057059504520848847,0.11972563093050481,0.36329443454742433,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.42649165991465066,0.5892837848378456,0.9308570278414563,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-19,0.0092693927358660222,,0.010535152191639252,0.034042356122093054,False,False,False,False,False,,0.048859662056882192,0.1032913736125276,0.36603070944547655,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,0.22288754156866153,0.50717011889803265,1,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-20,-0.030927942265475683,,-0.0099775760533958868,0.00053557489963784732,False,False,False,False,False,,0.024953867929537354,0.029894285739830551,0.36841616183519366,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.047210005768790198,0.18282717889789302,0.74080837785159837,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-21,0,,-0.012427541745032022,0.0037416197983439758,False,False,False,False,False,,0.030972519156515554,0.067045417879656011,0.37166696339845656,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.043429609733440233,0.32672645678723855,0.88598396841343519,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-22,-0.0233106020816779,,-0.026177471824576304,-0.0346785339701281,False,False,False,False,False,,0.022433893317326481,0.023772998988622618,0.37491777092218398,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.30428002897352202,0.15402297435316367,0.45474896594758007,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-23,0.0094668541915354787,,-0.033807840962410296,-0.04281976157028633,False,False,False,False,False,,0.028166084095172517,0.046083559656237227,0.37903387844562531,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.38313801266348313,0.24749881250469916,0.52630718187891334,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
1999-07-26,-0.036642808715117381,,-0.03664000911463039,-0.061417287745774485,False,False,False,False,False,,0.023134273637171354,0.021714288836324647,0.3823080614209175,False,False,False,False,False,False,False,False,False,True,1,1,1,1,,1,0,0,,-0.49028648430202437,0.14949520824498669,-0.028753099969595075,False,False,False,,False,,,False,False,0,0,0,0,0,,,,False,False,False,2500,0,0,0,0,0,0,0,,2500,0,0,0,0,0,0,,2500,0,0,0,0,0,,2500,0,0,0,0,,2500,0,0,0,,2500,0,0,,2500,0,,False,1
